stat_time_day,campaign_id,average_video_play_per_user,conversion_rate,video_views_p75,cpm,spend,video_views_p100,conversion,impressions,clicks,video_watched_2s,cpc,ctr,average_video_play,total_complete_payment_rate,engaged_view_15s,video_watched_6s,video_views_p50,video_play_actions,video_views_p25,cost_per_conversion,engaged_view,shopping,shopping_sigla,campaign_name,objective_type
2026-05-02 00:00:00,1863928955315249,16.87,0.0,921,4.06,54.69,730,0,13454,2149,4517,0.03,15.97,6.77,0.0,2924,3656,1398,9685,3310,0.0,5088,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-02 00:00:00,1863928702907457,1.11,0.0,57,1.84,47.88,34,0,25997,63,1557,0.76,0.24,1.11,0.0,117,284,88,25801,199,0.0,291,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-03 00:00:00,1863928702907457,1.19,0.0,40,1.84,48.01,31,0,26086,56,1476,0.86,0.21,1.18,0.0,100,288,69,25905,192,0.0,305,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-04-09 00:00:00,1855492566896834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-05-01 00:00:00,1863928955315249,19.7,0.0,992,3.84,55.92,782,0,14561,2197,5002,0.03,15.09,7.67,0.0,3122,4145,1572,9486,3744,0.0,5607,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-01 00:00:00,1863928702907457,1.11,0.0,45,1.68,47.49,32,0,28242,69,1665,0.69,0.24,1.09,0.0,111,273,76,28030,204,0.0,290,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-28 00:00:00,1866451828239378,1.12,0.0,26,1.66,7.75,12,0,4660,0,381,0.0,0.0,1.12,0.0,19,84,59,4637,146,0.0,85,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-05-05 00:00:00,1863928955315249,2.71,0.0,3,5.54,0.67,3,0,121,22,36,0.03,18.18,2.49,0.0,21,11,3,121,9,0.0,27,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-25 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-15 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-11 00:00:00,1863928702907457,1.33,0.0,12,2.24,21.84,7,0,9731,31,794,0.7,0.32,1.16,0.0,58,168,25,9646,90,0.0,184,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-21 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-18 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-18 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-08 00:00:00,1863928955315249,25.42,0.0,858,4.17,62.86,603,0,15087,2395,5132,0.03,15.87,8.16,0.0,3777,4314,1562,11074,3229,0.0,6093,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-28 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-30 00:00:00,1866441986593986,1.12,0.0,31,2.06,33.67,20,0,16368,32,1017,1.05,0.2,1.11,0.0,69,160,51,16329,121,0.0,176,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-05-08 00:00:00,1863928702907457,1.35,0.0,57,2.2,54.3,35,0,24675,57,1777,0.95,0.23,1.14,0.0,141,387,90,24484,211,0.0,401,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-30 00:00:00,1866451636143266,29.48,0.0,451,6.79,34.94,289,0,5144,1451,2850,0.02,28.21,9.19,0.0,2122,2740,925,4599,2521,0.0,3929,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-15 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-05 00:00:00,1863928702907457,1.47,0.0,30,1.76,20.84,21,0,11818,20,967,1.04,0.17,1.21,0.0,79,217,51,11723,144,0.0,224,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-06-02 00:00:00,1866451636143266,35.13,0.0,488,5.58,33.38,343,0,5986,1706,2997,0.02,28.5,7.89,0.0,2304,2829,919,5588,2552,0.0,4189,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-06 00:00:00,1854324205639697,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-06-01 00:00:00,1866451828239378,1.18,0.0,49,1.59,13.04,36,0,8189,0,644,0.0,0.0,1.17,0.0,40,115,83,8177,238,0.0,112,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-02 00:00:00,1866441986593986,1.22,0.0,28,2.11,32.33,20,0,15296,36,985,0.9,0.24,1.21,0.0,67,174,45,15165,128,0.0,188,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-05-31 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-21 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-11 00:00:00,1863928955315249,20.99,0.0,250,4.04,18.34,176,0,4535,692,1475,0.03,15.26,7.36,0.0,1116,1289,457,3744,955,0.0,1822,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-12 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-27 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-17 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-07 00:00:00,1863928955315249,26.08,0.0,937,4.49,68.58,691,0,15272,2304,5670,0.03,15.09,8.74,0.0,3663,4799,1490,10969,3464,0.0,6439,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-24 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-14 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-29 00:00:00,1866451828239378,1.13,0.0,33,1.92,13.41,22,0,6999,0,522,0.0,0.0,1.11,0.0,32,106,78,6989,204,0.0,112,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-05-04 00:00:00,1863928955315249,15.93,0.0,391,4.54,26.29,303,0,5792,996,2071,0.03,17.2,6.18,0.0,1319,1675,606,4755,1572,0.0,2356,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-19 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-09 00:00:00,1863928702907457,1.6,0.0,59,2.2,50.74,34,0,23102,54,1692,0.94,0.23,1.33,0.0,148,351,89,22986,209,0.0,373,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-06-02 00:00:00,1866451828239378,1.09,0.0,43,1.82,12.85,24,0,7069,0,460,0.0,0.0,1.09,0.0,30,91,69,7017,169,0.0,94,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-05-10 00:00:00,1863928955315249,16.4,0.0,538,3.73,49.2,402,0,13200,2091,3745,0.02,15.84,6.5,0.0,2815,2946,918,9350,2102,0.0,4526,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-29 00:00:00,1866441986593986,1.22,0.0,20,2.13,33.81,15,0,15846,28,985,1.21,0.18,1.21,0.0,47,143,31,15761,101,0.0,153,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-05-29 00:00:00,1866451636143266,25.34,0.0,429,6.43,36.6,301,0,5693,1354,2965,0.03,23.78,8.32,0.0,1988,2849,876,5173,2597,0.0,3955,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-30 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-20 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-06-01 00:00:00,1866451636143266,35.12,0.0,457,5.39,33.87,326,0,6281,1824,3014,0.02,29.04,7.82,0.0,2283,2853,901,5597,2598,0.0,4218,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-26 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-16 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-06 00:00:00,1863928702907457,1.6,0.0,99,2.1,56.92,69,0,27057,58,2284,0.98,0.21,1.29,0.0,215,507,152,26703,318,0.0,522,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-13 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-13 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-23 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-06-01 00:00:00,1866441986593986,1.15,0.0,40,1.87,33.69,29,0,18000,35,1221,0.96,0.19,1.15,0.0,82,198,61,17870,153,0.0,215,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-05-30 00:00:00,1866451828239378,1.1,0.0,30,1.84,13.61,19,0,7414,0,549,0.0,0.0,1.1,0.0,24,96,64,7421,205,0.0,100,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-05-20 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-10 00:00:00,1863928702907457,1.43,0.0,60,2.13,48.16,45,0,22583,61,1703,0.79,0.27,1.19,0.0,150,352,89,22467,233,0.0,376,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-28 00:00:00,1866451636143266,18.66,0.0,265,5.77,24.52,194,0,4250,906,1622,0.03,21.32,6.74,0.0,1207,1483,482,3526,1355,0.0,2197,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-28 00:00:00,1866441986593986,1.06,0.0,11,1.83,19.57,7,0,10688,23,558,0.85,0.22,1.06,0.0,38,110,26,10632,83,0.0,117,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-05-06 00:00:00,1863928955315249,27.76,0.0,720,5.13,33.04,467,0,6440,1088,2855,0.03,16.89,11.55,0.0,2090,2487,1126,4852,2000,0.0,3265,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-16 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-31 00:00:00,1866451636143266,32.04,0.0,509,5.22,37.47,347,0,7174,1755,3469,0.02,24.46,7.81,0.0,2360,3305,1005,6360,2992,0.0,4650,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-05-17 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-22 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-12 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-27 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-07 00:00:00,1863928702907457,1.47,0.0,70,2.18,60.23,45,0,27603,74,2177,0.81,0.27,1.25,0.0,185,478,116,27322,292,0.0,498,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-31 00:00:00,1866451828239378,2.85,0.0,36,1.69,12.93,22,0,7670,0,522,0.0,0.0,2.84,0.0,28,107,78,7639,202,0.0,108,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-05-19 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-09 00:00:00,1863928955315249,24.12,0.0,774,4.23,58.05,539,0,13735,2395,4747,0.02,17.44,8.07,0.0,3598,3950,1335,10225,2841,0.0,5823,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-05-04 00:00:00,1863928702907457,1.32,0.0,25,2.12,23.55,15,0,11122,17,698,1.39,0.15,1.3,0.0,42,127,37,10998,94,0.0,126,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-14 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-05 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-05-31 00:00:00,1866441986593986,1.1,0.0,34,1.98,33.95,24,0,17145,48,1016,0.71,0.28,1.09,0.0,78,178,48,17055,126,0.0,192,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-07 00:00:00,1866451828239378,1.09,0.0,35,1.49,11.68,23,0,7833,0,520,0.0,0.0,1.09,0.0,30,92,65,7784,195,0.0,96,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-13 00:00:00,1866441986593986,1.41,0.0,7,1.86,19.51,4,0,10506,19,686,1.03,0.18,1.14,0.0,37,105,16,10450,42,0.0,114,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-03 00:00:00,1866441986593986,1.15,0.0,33,2.23,33.03,22,0,14820,39,1062,0.85,0.26,1.14,0.0,84,178,55,14698,131,0.0,200,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-27 00:00:00,1866451828239378,0.96,0.0,8,1.96,6.25,5,0,3183,0,173,0.0,0.0,0.96,0.0,7,36,25,3167,63,0.0,37,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-17 00:00:00,1866451828239378,1.07,0.0,20,1.92,10.42,13,0,5421,0,339,0.0,0.0,1.06,0.0,16,61,45,5388,118,0.0,63,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-13 00:00:00,1866451636143266,22.97,0.0,217,5.01,16.98,149,0,3391,842,1537,0.02,24.83,7.09,0.0,1133,1445,442,3112,1231,0.0,2124,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-03 00:00:00,1866451636143266,31.58,0.0,393,5.22,33.28,268,0,6372,1864,2577,0.02,29.25,6.55,0.0,2168,2440,769,5732,2201,0.0,3811,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-14 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-06-23 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-07-01 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-06-16 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-06 00:00:00,1866451636143266,27.19,0.0,489,5.54,28.59,363,0,5157,1652,2749,0.02,32.03,8.77,0.0,2275,2464,890,4844,2188,0.0,3808,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-07-02 00:00:00,1869534510406689,4.98,0.0,58,19.93,42.54,28,0,2135,0,712,0.0,0.0,3.59,0.0,125,251,86,2101,184,0.0,271,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-06-16 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-06 00:00:00,1866441986593986,1.43,0.0,10,1.91,29.94,7,0,15679,24,1203,1.25,0.15,1.18,0.0,56,164,22,15565,61,0.0,172,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-09 00:00:00,1866441986593986,1.53,0.0,18,1.94,28.17,15,0,14551,30,1149,0.94,0.21,1.24,0.0,62,167,30,14420,70,0.0,170,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-24 00:00:00,1866451828239378,1.0,0.0,15,2.18,8.7,14,0,3989,0,212,0.0,0.0,1.0,0.0,15,34,26,3969,72,0.0,34,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-14 00:00:00,1866451828239378,1.03,0.0,30,1.48,11.51,16,0,7783,0,502,0.0,0.0,1.03,0.0,22,83,59,7738,178,0.0,88,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-04 00:00:00,1866451828239378,1.04,0.0,30,1.84,13.25,17,0,7190,0,445,0.0,0.0,1.03,0.0,18,83,55,7181,159,0.0,79,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-19 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-09 00:00:00,1866451636143266,29.19,0.0,319,4.79,26.54,217,0,5541,1388,2311,0.02,25.05,6.72,0.0,1745,2190,644,4920,1924,0.0,3261,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-28 00:00:00,1866451828239378,0.95,0.0,13,1.61,4.78,8,0,2967,0,127,0.0,0.0,0.95,0.0,12,21,18,2950,44,0.0,22,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-18 00:00:00,1866451828239378,1.02,0.0,11,1.9,11.38,8,0,5976,0,333,0.0,0.0,1.02,0.0,10,61,36,5937,120,0.0,61,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-19 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-07-01 00:00:00,1866451828239378,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-21 00:00:00,1866451828239378,0.98,0.0,18,1.64,9.31,10,0,5663,0,302,0.0,0.0,0.97,0.0,11,46,32,5649,105,0.0,47,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-11 00:00:00,1866451828239378,1.08,0.0,24,1.83,11.71,12,0,6397,0,393,0.0,0.0,1.07,0.0,15,73,54,6364,148,0.0,75,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-12 00:00:00,1866441986593986,1.36,0.0,9,1.94,23.63,4,0,12169,20,827,1.18,0.16,1.12,0.0,44,140,20,12087,48,0.0,152,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-12 00:00:00,1866451636143266,25.06,0.0,340,4.23,22.5,245,0,5321,1181,2242,0.02,22.2,6.91,0.0,1598,2113,645,4698,1836,0.0,3050,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-15 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-05 00:00:00,1866451636143266,33.6,0.0,525,5.15,27.94,375,0,5425,1688,3095,0.02,31.12,9.22,0.0,2412,2926,1013,5043,2685,0.0,4303,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-07-01 00:00:00,1869534270825826,1.77,0.0,133,1.4,59.49,67,0,42592,0,2756,0.0,0.0,1.08,0.0,177,596,249,42274,632,0.0,596,Nacoes Shopping,NS,ALC - SALE,REACH
2026-06-25 00:00:00,1866451828239378,0.98,0.0,15,2.04,8.64,10,0,4231,0,226,0.0,0.0,0.97,0.0,12,31,24,4209,64,0.0,31,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-15 00:00:00,1866451828239378,1.06,0.0,23,1.48,10.92,18,0,7367,0,473,0.0,0.0,1.05,0.0,21,68,46,7343,146,0.0,70,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-05 00:00:00,1866451828239378,1.11,0.0,38,1.69,12.27,28,0,7279,0,506,0.0,0.0,1.1,0.0,31,102,73,7243,196,0.0,104,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-07-01 00:00:00,1869534510406689,4.3,0.0,26,21.22,19.97,12,0,941,0,270,0.0,0.0,2.94,0.0,63,88,36,928,71,0.0,107,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-06-08 00:00:00,1866451828239378,1.09,0.0,29,1.62,11.9,20,0,7350,0,494,0.0,0.0,1.09,0.0,25,76,55,7296,158,0.0,80,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-15 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-05 00:00:00,1866441986593986,1.35,0.0,25,1.85,31.17,15,0,16830,39,1215,0.8,0.23,1.16,0.0,69,181,41,16739,99,0.0,192,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-18 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-08 00:00:00,1866441986593986,1.48,0.0,10,1.82,28.46,7,0,15610,31,1289,0.92,0.2,1.19,0.0,60,197,21,15486,61,0.0,210,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-22 00:00:00,1866451828239378,1.03,0.0,19,1.73,8.85,13,0,5118,0,262,0.0,0.0,1.03,0.0,18,41,30,5107,91,0.0,46,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-12 00:00:00,1866451828239378,1.17,0.0,26,1.86,11.71,16,0,6298,0,382,0.0,0.0,1.16,0.0,20,69,52,6267,154,0.0,73,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-08 00:00:00,1866451636143266,30.05,0.0,330,5.18,27.33,224,0,5279,1519,2721,0.02,28.77,7.82,0.0,1884,2562,679,4799,2193,0.0,3737,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-18 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-21 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-16 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
