plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Meta Ads,faixa_etaria,45-54,268,0,0.511323,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,97,0,0.110285,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,36,0,0.080208,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10576,18,18.226323,0.0,0.0,0.170196671709531
Meta Ads,faixa_etaria,25-34,12934,18,22.447788,0.0,0.0,0.13916808411937528
Meta Ads,faixa_etaria,35-44,5466,11,9.063144,0.0,0.0,0.2012440541529455
Meta Ads,faixa_etaria,45-54,2548,2,4.061409,0.0,0.0,0.07849293563579278
Meta Ads,faixa_etaria,55-64,1448,0,2.670927,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,727,0,1.170406,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.010003,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,216,0,5.115196,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,252,2,5.705796,0.0,0.0,0.7936507936507936
Meta Ads,faixa_etaria,35-44,129,0,2.082115,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,111,2,2.492532,0.0,0.0,1.8018018018018018
Meta Ads,faixa_etaria,55-64,75,0,1.841871,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,76,1,2.452491,0.0,0.0,1.3157894736842104
Meta Ads,faixa_etaria,18-24,13069,13,22.899666,0.0,0.0,0.09947203305532175
Meta Ads,faixa_etaria,25-34,16678,20,29.632508,0.0,0.0,0.1199184554502938
Meta Ads,faixa_etaria,35-44,6419,10,10.414396,0.0,0.0,0.15578750584203147
Meta Ads,faixa_etaria,45-54,2678,2,4.57193,0.0,0.0,0.07468259895444362
Meta Ads,faixa_etaria,55-64,1269,1,2.330984,0.0,0.0,0.07880220646178093
Meta Ads,faixa_etaria,65+,641,2,1.220515,0.0,0.0,0.31201248049922
Meta Ads,faixa_etaria,Unknown,2,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,21656,27,37.469066,0.0,0.0,0.12467676394532694
Meta Ads,faixa_etaria,25-34,23047,21,40.370543,0.0,0.0,0.09111814986766173
Meta Ads,faixa_etaria,35-44,7538,9,12.976603,0.0,0.0,0.11939506500397983
Meta Ads,faixa_etaria,45-54,2755,2,4.592337,0.0,0.0,0.07259528130671505
Meta Ads,faixa_etaria,55-64,1070,0,1.950993,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,514,1,0.900458,0.0,0.0,0.19455252918287938
Meta Ads,faixa_etaria,Unknown,4,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,6452,9,10.744056,0.0,0.0,0.13949163050216987
Meta Ads,faixa_etaria,25-34,5653,8,9.433561,0.0,0.0,0.1415177781708827
Meta Ads,faixa_etaria,35-44,2134,0,3.421292,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,1010,0,1.680634,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,509,0,0.840317,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,239,1,0.37014,0.0,0.0,0.41841004184100417
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,9052,10,15.49,0.0,0.0,0.11047282368537341
Meta Ads,faixa_etaria,25-34,10510,12,18.4,0.0,0.0,0.11417697431018078
Meta Ads,faixa_etaria,35-44,3264,2,5.68,0.0,0.0,0.061274509803921566
Meta Ads,faixa_etaria,45-54,247,0,0.5,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,117,0,0.18,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,48,0,0.14,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2454,3,3.96,0.0,0.0,0.12224938875305623
Meta Ads,faixa_etaria,25-34,2052,2,3.23,0.0,0.0,0.09746588693957114
Meta Ads,faixa_etaria,35-44,754,1,1.39,0.0,0.0,0.1326259946949602
Meta Ads,faixa_etaria,45-54,336,0,0.6,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,202,0,0.39,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,98,0,0.19,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2617,2,4.22,0.0,0.0,0.07642338555598013
Meta Ads,faixa_etaria,25-34,1901,2,2.97,0.0,0.0,0.10520778537611783
Meta Ads,faixa_etaria,35-44,659,0,1.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,280,0,0.55,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,152,0,0.3,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,67,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1799,6,2.87,0.0,0.0,0.33351862145636463
Meta Ads,faixa_etaria,25-34,1797,5,3.14,0.0,0.0,0.27824151363383415
Meta Ads,faixa_etaria,35-44,629,1,1.15,0.0,0.0,0.1589825119236884
Meta Ads,faixa_etaria,45-54,301,1,0.51,0.0,0.0,0.33222591362126247
Meta Ads,faixa_etaria,55-64,162,0,0.29,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,74,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2047,2,3.32,0.0,0.0,0.09770395701025891
Meta Ads,faixa_etaria,25-34,2533,1,4.47,0.0,0.0,0.03947887879984208
Meta Ads,faixa_etaria,35-44,838,1,1.51,0.0,0.0,0.11933174224343676
Meta Ads,faixa_etaria,45-54,328,1,0.53,0.0,0.0,0.3048780487804878
Meta Ads,faixa_etaria,55-64,152,0,0.22,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,55,0,0.09,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3019,3,5.46,0.0,0.0,0.09937065253395165
Meta Ads,faixa_etaria,25-34,3766,2,7.06,0.0,0.0,0.05310674455655868
Meta Ads,faixa_etaria,35-44,1532,3,2.68,0.0,0.0,0.19582245430809397
Meta Ads,faixa_etaria,45-54,694,0,1.31,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,401,0,0.89,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,163,0,0.27,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4394,2,7.21,0.0,0.0,0.04551661356395084
Meta Ads,faixa_etaria,25-34,6330,5,9.77,0.0,0.0,0.07898894154818326
Meta Ads,faixa_etaria,35-44,4066,7,6.16,0.0,0.0,0.1721593703885883
Meta Ads,faixa_etaria,45-54,3152,4,5.11,0.0,0.0,0.12690355329949238
Meta Ads,faixa_etaria,55-64,2404,9,3.76,0.0,0.0,0.37437603993344426
Meta Ads,faixa_etaria,65+,1331,3,2.14,0.0,0.0,0.2253944402704733
Meta Ads,faixa_etaria,18-24,40,5,0.340447,0.0,0.0,12.5
Meta Ads,faixa_etaria,25-34,151,2,0.750985,0.0,0.0,1.3245033112582782
Meta Ads,faixa_etaria,35-44,271,6,0.981287,0.0,0.0,2.214022140221402
Meta Ads,faixa_etaria,45-54,677,24,2.593402,0.0,0.0,3.5450516986706058
Meta Ads,faixa_etaria,55-64,1680,46,7.079287,0.0,0.0,2.738095238095238
Meta Ads,faixa_etaria,65+,2691,128,18.744591,0.0,0.0,4.756596060943887
Meta Ads,faixa_etaria,18-24,4381,6,7.633157,0.0,0.0,0.13695503309746632
Meta Ads,faixa_etaria,25-34,5281,3,9.353868,0.0,0.0,0.05680742283658398
Meta Ads,faixa_etaria,35-44,2145,4,3.911618,0.0,0.0,0.1864801864801865
Meta Ads,faixa_etaria,45-54,984,0,1.74072,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,490,0,1.000414,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,265,0,0.540223,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1795,0,3.12,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,2102,3,3.53,0.0,0.0,0.142721217887726
Meta Ads,faixa_etaria,35-44,760,2,1.29,0.0,0.0,0.2631578947368421
Meta Ads,faixa_etaria,45-54,327,0,0.6,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,166,0,0.32,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,61,0,0.08,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4670,9,9.023212,0.0,0.0,0.19271948608137046
Meta Ads,faixa_etaria,25-34,5175,5,10.1136,0.0,0.0,0.0966183574879227
Meta Ads,faixa_etaria,35-44,2307,7,4.501603,0.0,0.0,0.30342436064152584
Meta Ads,faixa_etaria,45-54,1216,0,2.280812,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,732,2,1.450516,0.0,0.0,0.273224043715847
Meta Ads,faixa_etaria,65+,369,0,0.720256,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1649,1,2.93,0.0,0.0,0.06064281382656155
Meta Ads,faixa_etaria,25-34,1924,0,3.26,0.0,0.0,0.0
Meta Ads,faixa_etaria,35-44,607,0,0.93,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,248,0,0.51,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,81,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,26,0,0.03,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10282,11,18.68,0.0,0.0,0.10698307722233028
Meta Ads,faixa_etaria,25-34,11831,16,21.82,0.0,0.0,0.13523793424055447
Meta Ads,faixa_etaria,35-44,4593,3,8.11,0.0,0.0,0.06531678641410843
Meta Ads,faixa_etaria,45-54,1958,5,3.41,0.0,0.0,0.2553626149131767
Meta Ads,faixa_etaria,55-64,1040,3,1.97,0.0,0.0,0.2884615384615385
Meta Ads,faixa_etaria,65+,476,0,0.87,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,219,3,5.4,0.0,0.0,1.36986301369863
Meta Ads,faixa_etaria,25-34,205,1,4.37,0.0,0.0,0.4878048780487805
Meta Ads,faixa_etaria,35-44,131,2,2.82,0.0,0.0,1.5267175572519083
Meta Ads,faixa_etaria,45-54,98,0,1.89,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,57,1,1.8,0.0,0.0,1.7543859649122806
Meta Ads,faixa_etaria,65+,69,0,2.72,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,20934,28,39.04,0.0,0.0,0.13375370211139773
Meta Ads,faixa_etaria,25-34,21389,29,38.76,0.0,0.0,0.13558371125344804
Meta Ads,faixa_etaria,35-44,7150,15,12.64,0.0,0.0,0.2097902097902098
Meta Ads,faixa_etaria,45-54,2537,1,4.5,0.0,0.0,0.039416633819471816
Meta Ads,faixa_etaria,55-64,1030,0,1.8,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,484,0,0.96,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,5846,7,10.176126,0.0,0.0,0.11973999315771468
Meta Ads,faixa_etaria,25-34,5737,5,10.126145,0.0,0.0,0.08715356458079135
Meta Ads,faixa_etaria,35-44,1994,1,3.608626,0.0,0.0,0.05015045135406219
Meta Ads,faixa_etaria,45-54,776,0,1.319498,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,403,0,0.719726,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,189,0,0.309882,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.009996,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2164,4,3.72,0.0,0.0,0.18484288354898337
Meta Ads,faixa_etaria,25-34,2397,5,3.97,0.0,0.0,0.20859407592824364
Meta Ads,faixa_etaria,35-44,803,0,1.39,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,177,1,0.23,0.0,0.0,0.5649717514124294
Meta Ads,faixa_etaria,55-64,85,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,47,0,0.08,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2537,0,4.29,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,1927,0,3.09,0.0,0.0,0.0
Meta Ads,faixa_etaria,35-44,697,0,1.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,298,1,0.5,0.0,0.0,0.33557046979865773
Meta Ads,faixa_etaria,55-64,162,1,0.27,0.0,0.0,0.6172839506172839
Meta Ads,faixa_etaria,65+,92,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2633,1,4.47,0.0,0.0,0.0379794910748196
Meta Ads,faixa_etaria,25-34,2048,4,3.56,0.0,0.0,0.1953125
Meta Ads,faixa_etaria,35-44,760,0,1.28,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,296,0,0.57,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,144,1,0.32,0.0,0.0,0.6944444444444444
Meta Ads,faixa_etaria,65+,84,0,0.1,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,1,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1787,5,3.11,0.0,0.0,0.27979854504756574
Meta Ads,faixa_etaria,25-34,2186,5,3.96,0.0,0.0,0.22872827081427266
Meta Ads,faixa_etaria,35-44,724,0,1.27,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,301,0,0.59,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,154,0,0.31,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,66,0,0.11,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2054,3,3.66,0.0,0.0,0.1460564751703992
Meta Ads,faixa_etaria,25-34,2554,2,4.18,0.0,0.0,0.07830853563038372
Meta Ads,faixa_etaria,35-44,893,1,1.56,0.0,0.0,0.11198208286674133
Meta Ads,faixa_etaria,45-54,330,0,0.59,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,136,0,0.24,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,74,0,0.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3359,6,6.21,0.0,0.0,0.17862459065197975
Meta Ads,faixa_etaria,25-34,3769,9,6.82,0.0,0.0,0.23879013000795965
Meta Ads,faixa_etaria,35-44,1439,2,2.87,0.0,0.0,0.13898540653231412
Meta Ads,faixa_etaria,45-54,673,0,1.15,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,337,1,0.78,0.0,0.0,0.2967359050445104
Meta Ads,faixa_etaria,65+,174,1,0.32,0.0,0.0,0.5747126436781609
Meta Ads,faixa_etaria,18-24,4265,9,6.97,0.0,0.0,0.21101992966002345
Meta Ads,faixa_etaria,25-34,6890,16,9.95,0.0,0.0,0.23222060957910012
Meta Ads,faixa_etaria,35-44,5055,8,6.82,0.0,0.0,0.1582591493570722
Meta Ads,faixa_etaria,45-54,4336,9,5.35,0.0,0.0,0.20756457564575648
Meta Ads,faixa_etaria,55-64,3551,10,4.65,0.0,0.0,0.28161081385525205
Meta Ads,faixa_etaria,65+,2105,6,2.7,0.0,0.0,0.2850356294536817
Meta Ads,faixa_etaria,18-24,55,3,0.25,0.0,0.0,5.454545454545454
Meta Ads,faixa_etaria,25-34,163,3,0.79,0.0,0.0,1.8404907975460123
Meta Ads,faixa_etaria,35-44,353,13,1.44,0.0,0.0,3.6827195467422094
Meta Ads,faixa_etaria,45-54,889,45,4.05,0.0,0.0,5.061867266591676
Meta Ads,faixa_etaria,55-64,1999,62,10.04,0.0,0.0,3.1015507753876936
Meta Ads,faixa_etaria,65+,2590,138,16.12,0.0,0.0,5.328185328185328
Meta Ads,faixa_etaria,18-24,1219,1,1.98,0.0,0.0,0.08203445447087777
Meta Ads,faixa_etaria,25-34,1383,1,2.52,0.0,0.0,0.07230657989877079
Meta Ads,faixa_etaria,35-44,544,0,1.03,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,211,0,0.44,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,101,0,0.19,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,49,0,0.1,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,484,0,0.72,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,518,0,0.93,0.0,0.0,0.0
Meta Ads,faixa_etaria,35-44,172,0,0.27,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,73,0,0.14,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,44,0,0.13,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,12,0,0.04,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4474,13,8.29,0.0,0.0,0.2905677246312025
Meta Ads,faixa_etaria,25-34,5313,8,10.51,0.0,0.0,0.1505740636175419
Meta Ads,faixa_etaria,35-44,2326,2,4.77,0.0,0.0,0.08598452278589853
Meta Ads,faixa_etaria,45-54,1099,0,2.27,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,621,0,1.28,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,315,2,0.55,0.0,0.0,0.6349206349206349
Meta Ads,faixa_etaria,18-24,1678,3,2.71,0.0,0.0,0.17878426698450536
Meta Ads,faixa_etaria,25-34,1800,2,3.11,0.0,0.0,0.1111111111111111
Meta Ads,faixa_etaria,35-44,632,0,1.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,222,0,0.41,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,107,0,0.25,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,54,0,0.09,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,10492,16,19.79,0.0,0.0,0.15249714067861228
Meta Ads,faixa_etaria,25-34,12240,16,24.59,0.0,0.0,0.130718954248366
Meta Ads,faixa_etaria,35-44,4757,2,9.68,0.0,0.0,0.04204330460374186
Meta Ads,faixa_etaria,45-54,1997,5,3.87,0.0,0.0,0.25037556334501754
Meta Ads,faixa_etaria,55-64,1023,0,1.72,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,467,0,0.95,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,259,2,6.72,0.0,0.0,0.7722007722007722
Meta Ads,faixa_etaria,25-34,234,2,4.75,0.0,0.0,0.8547008547008548
Meta Ads,faixa_etaria,35-44,131,2,2.22,0.0,0.0,1.5267175572519083
Meta Ads,faixa_etaria,45-54,95,0,1.93,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,61,0,1.6,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,66,1,2.04,0.0,0.0,1.5151515151515151
Meta Ads,faixa_etaria,18-24,20006,33,37.73,0.0,0.0,0.16495051484554632
Meta Ads,faixa_etaria,25-34,22200,28,42.55,0.0,0.0,0.12612612612612611
Meta Ads,faixa_etaria,35-44,8039,14,15.35,0.0,0.0,0.17415101380768752
Meta Ads,faixa_etaria,45-54,3038,3,5.73,0.0,0.0,0.09874917709019092
Meta Ads,faixa_etaria,55-64,1314,1,2.74,0.0,0.0,0.076103500761035
Meta Ads,faixa_etaria,65+,645,0,1.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,Unknown,2,0,0.01,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1657,0,3.13,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,1663,1,2.78,0.0,0.0,0.06013229104028864
Meta Ads,faixa_etaria,35-44,696,1,1.15,0.0,0.0,0.14367816091954022
Meta Ads,faixa_etaria,45-54,230,0,0.39,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,134,0,0.28,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,77,0,0.11,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3841,11,6.34,0.0,0.0,0.2863837542306691
Meta Ads,faixa_etaria,25-34,7246,9,11.71,0.0,0.0,0.12420645873585426
Meta Ads,faixa_etaria,35-44,2519,0,3.74,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,788,0,1.21,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,327,0,0.48,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,140,0,0.2,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2633,0,4.17,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,2072,1,3.71,0.0,0.0,0.04826254826254826
Meta Ads,faixa_etaria,35-44,749,0,1.29,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,322,0,0.6,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,142,0,0.17,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,68,0,0.16,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2837,3,4.67,0.0,0.0,0.10574550581600281
Meta Ads,faixa_etaria,25-34,2243,1,3.61,0.0,0.0,0.04458314757021846
Meta Ads,faixa_etaria,35-44,734,0,1.14,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,278,0,0.46,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,161,1,0.32,0.0,0.0,0.6211180124223602
Meta Ads,faixa_etaria,65+,61,0,0.07,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2133,1,3.48,0.0,0.0,0.04688232536333802
Meta Ads,faixa_etaria,25-34,2130,3,3.57,0.0,0.0,0.14084507042253522
Meta Ads,faixa_etaria,35-44,735,0,1.55,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,290,0,0.51,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,149,0,0.3,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,75,0,0.08,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,2263,2,3.83,0.0,0.0,0.08837825894829872
Meta Ads,faixa_etaria,25-34,2789,5,4.33,0.0,0.0,0.17927572606669057
Meta Ads,faixa_etaria,35-44,900,4,1.57,0.0,0.0,0.4444444444444444
Meta Ads,faixa_etaria,45-54,362,0,0.62,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,187,0,0.3,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,74,0,0.1,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3444,3,6.103039,0.0,0.0,0.08710801393728224
Meta Ads,faixa_etaria,25-34,4632,3,8.314141,0.0,0.0,0.06476683937823835
Meta Ads,faixa_etaria,35-44,1785,3,3.201594,0.0,0.0,0.16806722689075632
Meta Ads,faixa_etaria,45-54,773,0,1.370683,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,418,0,0.810404,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,185,0,0.28014,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,6026,12,9.28237,0.0,0.0,0.19913707268503153
Meta Ads,faixa_etaria,25-34,7312,13,11.312889,0.0,0.0,0.17778993435448578
Meta Ads,faixa_etaria,35-44,4583,14,7.211842,0.0,0.0,0.30547676194632334
Meta Ads,faixa_etaria,45-54,3400,11,4.901252,0.0,0.0,0.3235294117647059
Meta Ads,faixa_etaria,55-64,2808,13,4.051034,0.0,0.0,0.4629629629629629
Meta Ads,faixa_etaria,65+,1667,4,2.400613,0.0,0.0,0.23995200959808036
Meta Ads,faixa_etaria,18-24,63,0,0.37,0.0,0.0,0.0
Meta Ads,faixa_etaria,25-34,160,2,0.72,0.0,0.0,1.25
Meta Ads,faixa_etaria,35-44,238,10,1.19,0.0,0.0,4.201680672268908
Meta Ads,faixa_etaria,45-54,631,34,3.3,0.0,0.0,5.388272583201268
Meta Ads,faixa_etaria,55-64,1562,73,9.7,0.0,0.0,4.673495518565941
Meta Ads,faixa_etaria,65+,2701,169,24.9,0.0,0.0,6.25694187338023
Meta Ads,faixa_etaria,18-24,0,0,0.0,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,4570,6,8.49,0.0,0.0,0.13129102844638948
Meta Ads,faixa_etaria,25-34,5805,10,10.9,0.0,0.0,0.17226528854435832
Meta Ads,faixa_etaria,35-44,2611,1,4.8,0.0,0.0,0.038299502106472615
Meta Ads,faixa_etaria,45-54,1319,0,2.36,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,812,0,1.7,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,404,0,0.83,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,1974,3,3.43,0.0,0.0,0.1519756838905775
Meta Ads,faixa_etaria,25-34,2370,0,3.85,0.0,0.0,0.0
Meta Ads,faixa_etaria,35-44,783,2,1.18,0.0,0.0,0.2554278416347382
Meta Ads,faixa_etaria,45-54,280,0,0.39,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,116,0,0.21,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,48,0,0.07,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,12543,21,22.93,0.0,0.0,0.16742406122937098
Meta Ads,faixa_etaria,25-34,13710,22,25.44,0.0,0.0,0.16046681254558717
Meta Ads,faixa_etaria,35-44,4819,5,10.09,0.0,0.0,0.10375596596804315
Meta Ads,faixa_etaria,45-54,1881,0,3.5,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,935,1,1.86,0.0,0.0,0.10695187165775401
Meta Ads,faixa_etaria,65+,427,0,0.91,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,297,5,7.29,0.0,0.0,1.6835016835016834
Meta Ads,faixa_etaria,25-34,239,2,4.88,0.0,0.0,0.8368200836820083
Meta Ads,faixa_etaria,35-44,121,0,2.36,0.0,0.0,0.0
Meta Ads,faixa_etaria,45-54,95,1,1.83,0.0,0.0,1.0526315789473684
Meta Ads,faixa_etaria,55-64,67,0,1.82,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,69,0,1.59,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,8958,17,16.66,0.0,0.0,0.18977450323732975
Meta Ads,faixa_etaria,25-34,10578,13,19.68,0.0,0.0,0.12289657780298732
Meta Ads,faixa_etaria,35-44,4110,6,7.94,0.0,0.0,0.145985401459854
Meta Ads,faixa_etaria,45-54,1521,1,3.08,0.0,0.0,0.06574621959237344
Meta Ads,faixa_etaria,55-64,796,0,1.53,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,367,2,0.6,0.0,0.0,0.544959128065395
Meta Ads,faixa_etaria,18-24,12105,22,18.794202,0.0,0.0,0.18174308137133416
Meta Ads,faixa_etaria,25-34,10942,16,17.253857,0.0,0.0,0.14622555291537195
Meta Ads,faixa_etaria,35-44,3879,7,5.581248,0.0,0.0,0.18045888115493686
Meta Ads,faixa_etaria,45-54,1271,3,1.960438,0.0,0.0,0.23603461841070023
Meta Ads,faixa_etaria,55-64,520,0,0.810181,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,212,0,0.330074,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3215,2,4.624211,0.0,0.0,0.06220839813374805
Meta Ads,faixa_etaria,25-34,2531,4,3.953601,0.0,0.0,0.1580403002765705
Meta Ads,faixa_etaria,35-44,862,1,1.411285,0.0,0.0,0.11600928074245939
Meta Ads,faixa_etaria,45-54,330,0,0.490447,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,182,0,0.34031,0.0,0.0,0.0
Meta Ads,faixa_etaria,65+,105,0,0.160146,0.0,0.0,0.0
Meta Ads,faixa_etaria,18-24,3347,3,4.84,0.0,0.0,0.089632506722438
Meta Ads,faixa_etaria,25-34,2707,4,4.01,0.0,0.0,0.1477650535648319
Meta Ads,faixa_etaria,35-44,836,1,1.35,0.0,0.0,0.11961722488038277
Meta Ads,faixa_etaria,45-54,314,0,0.4,0.0,0.0,0.0
Meta Ads,faixa_etaria,55-64,151,0,0.19,0.0,0.0,0.0
