campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,platform_position,shopping,video_p25,video_p50,video_p75,video_p100
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,BS,,,,
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,18,7,2.571429,0,0.0,0.0,0.555556,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,BS,,,,
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,112549,27384,4.110028,50,0.044425,1.3038,0.579214,65.19,50.0,0,1.3038,18.0,0,3.621667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,50.0,0,1.3038,0.0,0,0,50.0,0,1.3038,0,0,0,0.0,0,0,0.0,0,0,,,,50.0,facebook,right_hand_column,BS,,,,
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,BS,,,,
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,755,686,1.100583,0,0.0,0.0,0.807947,0.61,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,0,0.0305,0.0,0,0,20.0,0,0.0305,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,BS,22.0,8.0,5.0,4.0
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,56047,54468,1.02899,78,0.139169,0.81359,1.132264,63.46,56.0,0,1.133214,24.0,0,2.644167,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,931.0,0,0.068163,10.0,0,0,931.0,0,0.068163,0,0,0,0.0,0,0,0.0,0,0,,,,55.0,instagram,instagram_reels,BS,1042.0,369.0,196.0,135.0
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,755797,530660,1.424258,907,0.120006,0.907718,1.089314,823.3,754.0,0,1.09191,358.0,0,2.299721,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6367.0,0,0.129307,0.0,0,0,6367.0,0,0.129307,0,0,0,0.0,0,0,0.0,0,0,,,,754.0,instagram,instagram_stories,BS,6345.0,3191.0,2127.0,1684.0
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,266,266,1.0,0,0.0,0.0,0.714286,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,messenger,messenger_stories,BS,1.0,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,28,28,1.0,0,0.0,0.0,1.071434,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,108346,73002,1.484151,113,0.104296,1.253989,1.307854,141.700709,8.0,0,17.712589,1.0,0,141.700709,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,71.0,0,1.995785,61.0,0,0,71.0,0,1.995785,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,facebook,facebook_reels,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,152011,126450,1.202143,206,0.135517,0.727722,0.986184,149.91075,206.0,0,0.727722,61.0,0,2.457553,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,206.0,0,0.727722,0.0,0,0,206.0,0,0.727722,0,0,0,0.0,0,0,0.0,0,0,,,,206.0,facebook,facebook_reels_overlay,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,1737,1700,1.021765,1,0.057571,2.07001,1.191716,2.07001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,101439,73437,1.381306,204,0.201106,0.648876,1.304929,132.370662,110.0,0,1.20337,29.0,0,4.564506,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,0,1.131373,7.0,0,0,117.0,0,1.131373,0,0,0,0.0,0,0,0.0,0,0,,,,110.0,facebook,feed,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,182030,105464,1.725992,132,0.072516,1.770236,1.283696,233.671168,107.0,0,2.183843,39.0,0,5.991568,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,107.0,0,2.183843,0.0,0,0,107.0,0,2.183843,0,0,0,0.0,0,0,0.0,0,0,,,,97.0,facebook,marketplace,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,9,9,1.0,0,0.0,0.0,1.111117,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,107113,82065,1.305221,108,0.100828,1.297692,1.308438,140.150701,69.0,0,2.03117,34.0,0,4.122079,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,0,1.77406,6.0,0,0,79.0,0,1.77406,0,0,0,0.0,0,0,0.0,0,0,,,,62.0,instagram,feed,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,56,56,1.0,0,0.0,0.0,1.250006,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,207341,143863,1.441239,287,0.138419,0.945963,1.309395,271.491357,236.0,0,1.150387,97.0,0,2.79888,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,276.0,0,0.983664,38.0,0,0,276.0,0,0.983664,0,0,0,0.0,0,0,0.0,0,0,,,,213.0,instagram,instagram_reels,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,723272,411928,1.755821,900,0.124435,1.031483,1.283521,928.334642,781.0,0,1.188649,422.0,0,2.199845,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,781.0,0,1.188649,0.0,0,0,781.0,0,1.188649,0,0,0,0.0,0,0,0.0,0,0,,,,748.0,instagram,instagram_stories,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,104,93,1.11828,0,0.0,0.0,1.826932,0.190001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,threads_feed,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,248,132,1.878788,30,12.096774,0.308009,37.259182,9.240277,34.0,0,0.271773,16.0,0,0.577517,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.271773,0.0,0,0,34.0,0,0.271773,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,audience_network,an_classic,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,207,205,1.009756,6,2.898551,0.291675,8.45436,1.750053,3.0,0,0.583351,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.583351,0.0,0,0,3.0,0,0.583351,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,facebook_notification,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,52,51,1.019608,2,3.846154,0.055002,2.115448,0.110003,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,5596,3701,1.512024,139,2.483917,0.174322,4.330008,24.230727,88.0,0,0.275349,63.0,0,0.384615,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,109.0,0,0.2223,21.0,0,0,110.0,0,0.220279,0,0,0,0.0,0,0,0.0,0,0,,,,88.0,facebook,facebook_reels,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,7140,6469,1.103725,41,0.57423,0.22147,1.271747,9.080272,41.0,0,0.22147,16.0,0,0.567517,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,41.0,0,0.22147,0.0,0,0,41.0,0,0.22147,0,0,0,0.0,0,0,0.0,0,0,,,,41.0,facebook,facebook_reels_overlay,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,3220,2595,1.240848,95,2.950311,0.285061,8.41019,27.080812,88.0,0,0.307737,55.0,0,0.492378,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,88.0,0,0.307737,0.0,0,0,89.0,0,0.304279,0,0,0,0.0,0,0,0.0,0,0,,,,88.0,facebook,facebook_stories,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,31966,19269,1.658934,735,2.299318,0.195108,4.486151,143.404302,598.0,0,0.239807,315.0,0,0.455252,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,614.0,0,0.233558,15.0,0,0,615.0,0,0.233178,0,0,0,0.0,0,0,0.0,0,0,,,,598.0,facebook,feed,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,9194,6216,1.479086,112,1.218186,0.233936,2.84977,26.200786,112.0,0,0.233936,84.0,0,0.311914,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,112.0,0,0.233936,0.0,0,0,112.0,0,0.233936,0,0,0,0.0,0,0,0.0,0,0,,,,112.0,facebook,instream_video,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,710,366,1.939891,4,0.56338,0.402512,2.267674,1.610048,3.0,0,0.536683,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.536683,0.0,0,0,3.0,0,0.536683,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,marketplace,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,40,11,3.636364,0,0.0,0.0,0.250008,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,right_hand_column,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,27,27,1.0,1,3.703704,0.050002,1.851907,0.050002,1.0,0,0.050002,2.0,0,0.025001,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.050002,0.0,0,0,1.0,0,0.050002,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,search,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,29695,22489,1.320423,591,1.990234,0.293697,5.845267,173.575207,518.0,0,0.335087,231.0,0,0.751408,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,612.0,0,0.28362,79.0,0,0,612.0,0,0.28362,0,0,0,0.0,0,0,0.0,0,0,,,,175.0,instagram,feed,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,113,104,1.086538,2,1.769912,0.180005,3.185936,0.360011,2.0,0,0.180005,1.0,0,0.360011,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.180005,0.0,0,0,2.0,0,0.180005,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,789,660,1.195455,24,3.041825,0.248757,7.566767,5.970179,17.0,0,0.351187,15.0,0,0.398012,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.248757,4.0,0,0,24.0,0,0.248757,0,0,0,0.0,0,0,0.0,0,0,,,,13.0,instagram,instagram_reels,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,198734,75782,2.622443,2056,1.034549,0.279819,2.894861,575.307259,1835.0,0,0.313519,718.0,0,0.801264,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1837.0,0,0.313178,0.0,0,0,1837.0,0,0.313178,0,0,0,0.0,0,0,0.0,0,0,,,,1050.0,instagram,instagram_stories,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,393,369,1.065041,1,0.254453,2.020061,5.140103,2.020061,1.0,0,2.020061,1.0,0,2.020061,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,2.020061,0.0,0,0,1.0,0,2.020061,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,threads,threads_feed,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,9086,7485,1.213894,13,0.143077,0.86,1.230464,11.18,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,1.597143,7.0,0,0,7.0,0,1.597143,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,5860,5828,1.005491,0,0.0,0.0,0.938567,5.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,7,7,1.0,0,0.0,0.0,2.857143,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,13679,11317,1.208713,33,0.241246,0.492727,1.188683,16.26,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,8.13,2.0,0,0,2.0,0,8.13,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,5875,4515,1.301218,0,0.0,0.0,1.23234,7.24,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,8406,7551,1.11323,7,0.083274,1.384286,1.152748,9.69,6.0,0,1.615,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.538333,7.0,0,0,18.0,0,0.538333,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,instagram,feed,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,37,36,1.027778,0,0.0,0.0,0.810811,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.03,1.0,0,0,1.0,0,0.03,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,24775,20827,1.189562,32,0.129162,0.934063,1.206458,29.89,25.0,0,1.1956,5.0,0,5.978,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38.0,0,0.786579,9.0,0,0,38.0,0,0.786579,0,0,0,0.0,0,0,0.0,0,0,,,,16.0,instagram,instagram_reels,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,44281,32719,1.353373,51,0.115174,1.01098,1.164382,51.56,44.0,0,1.171818,7.0,0,7.365714,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,44.0,0,1.171818,0.0,0,0,44.0,0,1.171818,0,0,0,0.0,0,0,0.0,0,0,,,,28.0,instagram,instagram_stories,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,11315,8820,1.28288,11,0.097216,1.265455,1.230225,13.92,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,2.32,6.0,0,0,6.0,0,2.32,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,8039,7816,1.028531,0,0.0,0.0,0.937928,7.54,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,4,4,1.0,0,0.0,0.0,2.5,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,4378,3877,1.129224,6,0.137049,0.878333,1.203746,5.27,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,5.27,1.0,0,0,1.0,0,5.27,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,5998,4357,1.376635,0,0.0,0.0,1.295432,7.77,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,9183,8260,1.111743,10,0.108897,1.072,1.167375,10.72,7.0,0,1.531429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,69.0,0,0.155362,0.0,0,0,69.0,0,0.155362,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,BS,6.0,1.0,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,7,7,1.0,0,0.0,0.0,1.428571,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,54121,43847,1.234315,24,0.044345,2.832083,1.25589,67.97,15.0,0,4.531333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,109.0,0,0.623578,10.0,0,0,109.0,0,0.623578,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,instagram_reels,BS,21.0,8.0,3.0,3.0
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,38102,31620,1.204997,38,0.099732,1.168684,1.165556,44.41,33.0,0,1.345758,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,47.0,0,0.944894,0.0,0,0,47.0,0,0.944894,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,instagram_stories,BS,9.0,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,20,20,1.0,0,0.0,0.0,1.499886,0.029998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,1071,1014,1.056213,0,0.0,0.0,1.232399,1.319899,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,123,123,1.0,0,0.0,0.0,0.812946,0.099992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,18274,15341,1.191187,18,0.098501,1.283235,1.263995,23.098237,12.0,0,1.924853,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1418.0,0,0.016289,2.0,0,0,1418.0,0,0.016289,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,feed,BS,106.0,40.0,27.0,14.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,84,83,1.012048,0,0.0,0.0,1.309424,0.109992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.109992,0.0,0,0,1.0,0,0.109992,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,BS,1.0,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,34401,28820,1.19365,19,0.055231,2.286668,1.262948,43.446685,7.0,0,6.206669,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,835.0,0,0.052032,8.0,0,0,835.0,0,0.052032,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_reels,BS,83.0,37.0,17.0,10.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,51078,39125,1.305508,46,0.090058,1.368374,1.232335,62.945197,39.0,0,1.613979,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,870.0,0,0.072351,0.0,0,0,870.0,0,0.072351,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_stories,BS,542.0,63.0,1.0,
