campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,age,shopping
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-10,3795,3754,1.010922,5,0.131752,1.019755,1.343551,5.098774,4.0,0,1.274694,2.0,0,2.549387,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.849796,2.0,0,0,6.0,0,0.849796,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,4.0,35-44,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-10,1456,1436,1.013928,4,0.274725,0.427397,1.174168,1.709589,2.0,0,0.854795,1.0,0,1.709589,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.569863,0.0,0,0,3.0,0,0.569863,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,2.0,45-54,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-10,542,534,1.014981,0,0.0,0.0,1.291203,0.699832,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-10,278,278,1.0,0,0.0,0.0,1.474466,0.409901,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-10,6,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,65028,37475,1.735237,89,0.136864,0.906854,1.241158,80.71,60.0,0,1.345167,17.0,0,4.747647,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2151.0,0,0.037522,13.0,0,0,2151.0,0,0.037522,0,0,0,0.0,0,0,0.0,0,0,414.0,122.0,57.0,39.0,,,,60.0,18-24,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,51140,31341,1.631728,59,0.11537,1.076102,1.241494,63.49,44.0,0,1.442955,20.0,0,3.1745,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2112.0,0,0.030062,9.0,0,0,2112.0,0,0.030062,0,0,0,0.0,0,0,0.0,0,0,366.0,116.0,63.0,25.0,,,,44.0,25-34,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,19927,12533,1.589963,21,0.105385,1.177619,1.24103,24.73,11.0,0,2.248182,6.0,0,4.121667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1195.0,0,0.020695,5.0,0,0,1195.0,0,0.020695,0,0,0,0.0,0,0,0.0,0,0,164.0,44.0,26.0,16.0,,,,11.0,35-44,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,9499,6073,1.564136,9,0.094747,1.29,1.222234,11.61,6.0,0,1.935,3.0,0,3.87,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,717.0,0,0.016192,1.0,0,0,717.0,0,0.016192,0,0,0,0.0,0,0,0.0,0,0,92.0,38.0,18.0,12.0,,,,6.0,45-54,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,5249,3349,1.567334,2,0.038103,3.37,1.284054,6.74,2.0,0,3.37,1.0,0,6.74,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,531.0,0,0.012693,2.0,0,0,531.0,0,0.012693,0,0,0,0.0,0,0,0.0,0,0,67.0,25.0,11.0,6.0,,,,2.0,55-64,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,2406,1514,1.589168,3,0.124688,0.95,1.184539,2.85,3.0,0,0.95,1.0,0,2.85,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,322.0,0,0.008851,2.0,0,0,322.0,0,0.008851,0,0,0,0.0,0,0,0.0,0,0,32.0,9.0,3.0,1.0,,,,3.0,65+,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-10,5,5,1.0,0,0.0,0.0,2.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,17833,13420,1.328838,22,0.123367,0.933636,1.151797,20.54,12.0,0,1.711667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,1.28375,3.0,0,0,16.0,0,1.28375,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,18-24,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,14908,11784,1.265105,15,0.100617,1.187333,1.194661,17.81,11.0,0,1.619091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,1.113125,5.0,0,0,16.0,0,1.113125,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,25-34,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,4681,3763,1.243954,2,0.042726,2.695,1.151463,5.39,2.0,0,2.695,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,2.695,0.0,0,0,2.0,0,2.695,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,35-44,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,2028,1610,1.259627,3,0.147929,0.786667,1.163708,2.36,1.0,0,2.36,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,1.18,1.0,0,0,2.0,0,1.18,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,1119,909,1.231023,1,0.089366,1.54,1.376229,1.54,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.54,1.0,0,0,1.0,0,1.54,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-10,504,409,1.232274,0,0.0,0.0,1.448413,0.73,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,63120,44628,1.414359,90,0.142586,0.929778,1.325729,83.68,68.0,0,1.230588,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,70.0,0,1.195429,1.0,0,0,70.0,0,1.195429,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,68.0,18-24,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,60535,46168,1.31119,88,0.14537,0.946932,1.376559,83.33,71.0,0,1.173662,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,74.0,0,1.126081,3.0,0,0,74.0,0,1.126081,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,71.0,25-34,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,16684,13121,1.271549,23,0.137857,1.003913,1.383961,23.09,17.0,0,1.358235,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,1.282778,0.0,0,0,18.0,0,1.282778,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,17.0,35-44,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,4549,3723,1.221864,5,0.109914,1.19,1.30798,5.95,5.0,0,1.19,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,1.19,0.0,0,0,5.0,0,1.19,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,5.0,45-54,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,1825,1578,1.156527,3,0.164384,0.803333,1.320548,2.41,3.0,0,0.803333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.6025,1.0,0,0,4.0,0,0.6025,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,3.0,55-64,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,891,741,1.202429,0,0.0,0.0,1.571268,1.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-10,19,19,1.0,0,0.0,0.0,0.526316,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,43925,27411,1.602459,48,0.109277,1.064167,1.162891,51.08,32.0,0,1.59625,1.0,0,51.08,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2135.0,0,0.023925,7.0,0,0,2135.0,0,0.023925,0,0,0,0.0,0,0,0.0,0,0,2781.0,1012.0,490.0,307.0,,,,32.0,18-24,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,53363,34001,1.569454,80,0.149917,0.753,1.128872,60.24,46.0,0,1.309565,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3948.0,0,0.015258,6.0,0,0,3948.0,0,0.015258,0,0,0,0.0,0,0,0.0,0,0,5051.0,1854.0,823.0,500.0,,,,46.0,25-34,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,38132,23664,1.611393,62,0.162593,0.698871,1.136316,43.33,26.0,0,1.666538,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3848.0,0,0.01126,11.0,0,0,3848.0,0,0.01126,0,0,0,0.0,0,0,0.0,0,0,4869.0,1839.0,891.0,528.0,,,,26.0,35-44,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,32089,19964,1.607343,66,0.205678,0.533939,1.098196,35.24,21.0,0,1.678095,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3069.0,0,0.011483,12.0,0,0,3069.0,0,0.011483,0,0,0,0.0,0,0,0.0,0,0,3950.0,1406.0,680.0,399.0,,,,21.0,45-54,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,33208,20151,1.647958,78,0.234883,0.477821,1.12232,37.27,22.0,0,1.694091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3197.0,0,0.011658,21.0,0,0,3197.0,0,0.011658,0,0,0,0.0,0,0,0.0,0,0,4053.0,1529.0,670.0,381.0,,,,22.0,55-64,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,21253,12886,1.649309,61,0.287018,0.367213,1.053969,22.4,13.0,0,1.723077,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1984.0,0,0.01129,26.0,0,0,1984.0,0,0.01129,0,0,0,0.0,0,0,0.0,0,0,2540.0,906.0,400.0,240.0,,,,13.0,65+,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-10,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,37724,26893,1.402744,8,0.021207,5.715,1.211961,45.72,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,916.0,0,0.049913,8.0,0,0,916.0,0,0.049913,0,0,0,0.0,0,0,0.0,0,0,236.0,37.0,17.0,11.0,,,,0.0,18-24,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,33778,25240,1.338273,4,0.011842,9.8425,1.165552,39.37,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,960.0,0,0.04101,4.0,0,0,960.0,0,0.04101,0,0,0,0.0,0,0,0.0,0,0,239.0,38.0,22.0,10.0,,,,0.0,25-34,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,12244,9184,1.333188,3,0.024502,4.836667,1.18507,14.51,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,440.0,0,0.032977,1.0,0,0,440.0,0,0.032977,0,0,0,0.0,0,0,0.0,0,0,90.0,17.0,12.0,8.0,,,,0.0,35-44,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,5101,4001,1.274931,2,0.039208,2.755,1.08018,5.51,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,238.0,0,0.023151,0.0,0,0,238.0,0,0.023151,0,0,0,0.0,0,0,0.0,0,0,44.0,13.0,7.0,3.0,,,,0.0,45-54,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,2705,2213,1.222323,0,0.0,0.0,1.123845,3.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,211.0,0,0.014408,0.0,0,0,211.0,0,0.014408,0,0,0,0.0,0,0,0.0,0,0,26.0,8.0,6.0,2.0,,,,0.0,55-64,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,1242,950,1.307368,1,0.080515,1.3,1.046699,1.3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,109.0,0,0.011927,1.0,0,0,109.0,0,0.011927,0,0,0,0.0,0,0,0.0,0,0,6.0,3.0,,1.0,,,,0.0,65+,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-10,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,103872,68342,1.519885,149,0.143446,0.833289,1.195317,124.16,105.0,0,1.182476,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,125.0,0,0.99328,18.0,0,0,125.0,0,0.99328,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,18-24,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,94313,64889,1.453451,142,0.150562,0.807042,1.215103,114.6,105.0,0,1.091429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,118.0,0,0.971186,10.0,0,0,118.0,0,0.971186,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,25-34,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,30169,21747,1.387272,42,0.139216,0.86881,1.20952,36.49,26.0,0,1.403462,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,1.140313,5.0,0,0,32.0,0,1.140313,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,35-44,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,11917,8768,1.359147,14,0.117479,1.050714,1.234371,14.71,10.0,0,1.471,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,1.225833,2.0,0,0,12.0,0,1.225833,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,5658,4384,1.290602,8,0.141393,0.82125,1.161188,6.57,6.0,0,1.095,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.938571,1.0,0,0,7.0,0,0.938571,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,2736,2013,1.359165,3,0.109649,1.146667,1.25731,3.44,2.0,0,1.72,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,1.72,0.0,0,0,2.0,0,1.72,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-10,5,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,26417,19138,1.380343,21,0.079494,1.625238,1.291971,34.13,13.0,0,2.625385,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,698.0,0,0.048897,3.0,0,0,698.0,0,0.048897,0,0,0,0.0,0,0,0.0,0,0,364.0,180.0,58.0,40.0,,,,0.0,18-24,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,20918,14999,1.394626,9,0.043025,3.033333,1.305096,27.3,7.0,0,3.9,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,611.0,0,0.044681,2.0,0,0,611.0,0,0.044681,0,0,0,0.0,0,0,0.0,0,0,281.0,132.0,32.0,19.0,,,,0.0,25-34,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,7400,5534,1.337188,5,0.067568,1.914,1.293243,9.57,4.0,0,2.3925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,303.0,0,0.031584,2.0,0,0,303.0,0,0.031584,0,0,0,0.0,0,0,0.0,0,0,131.0,56.0,20.0,15.0,,,,0.0,35-44,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,3648,2830,1.289046,1,0.027412,4.79,1.313048,4.79,1.0,0,4.79,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,200.0,0,0.02395,0.0,0,0,200.0,0,0.02395,0,0,0,0.0,0,0,0.0,0,0,81.0,31.0,9.0,6.0,,,,0.0,45-54,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,2180,1641,1.328458,1,0.045872,2.78,1.275229,2.78,1.0,0,2.78,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,0,0.015977,0.0,0,0,174.0,0,0.015977,0,0,0,0.0,0,0,0.0,0,0,67.0,25.0,8.0,4.0,,,,0.0,55-64,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,1086,829,1.310012,3,0.276243,0.47,1.298343,1.41,1.0,0,1.41,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,83.0,0,0.016988,0.0,0,0,83.0,0,0.016988,0,0,0,0.0,0,0,0.0,0,0,32.0,13.0,6.0,4.0,,,,0.0,65+,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-10,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-10,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,25-34,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-10,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,35-44,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-10,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,34850,25986,1.341107,19,0.054519,2.559474,1.395409,48.63,4.0,0,12.1575,1.0,0,48.63,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,919.0,0,0.052916,4.0,0,0,919.0,0,0.052916,0,0,0,0.0,0,0,0.0,0,0,362.0,184.0,63.0,47.0,,,,4.0,18-24,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,26636,20903,1.274267,11,0.041297,3.427273,1.415378,37.7,4.0,0,9.425,3.0,0,12.566667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,924.0,0,0.040801,5.0,0,0,924.0,0,0.040801,0,0,0,0.0,0,0,0.0,0,0,338.0,172.0,74.0,52.0,,,,4.0,25-34,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,8774,7028,1.248435,3,0.034192,4.253333,1.454297,12.76,1.0,0,12.76,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,403.0,0,0.031663,2.0,0,0,403.0,0,0.031663,0,0,0,0.0,0,0,0.0,0,0,131.0,56.0,26.0,16.0,,,,0.0,35-44,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,3761,3169,1.18681,2,0.053177,2.51,1.334751,5.02,2.0,0,2.51,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,260.0,0,0.019308,2.0,0,0,260.0,0,0.019308,0,0,0,0.0,0,0,0.0,0,0,78.0,27.0,12.0,10.0,,,,2.0,45-54,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,1945,1571,1.238065,0,0.0,0.0,1.465296,2.85,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,0,0.016286,1.0,0,0,175.0,0,0.016286,0,0,0,0.0,0,0,0.0,0,0,49.0,12.0,9.0,7.0,,,,0.0,55-64,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-10,908,763,1.190039,1,0.110132,1.32,1.453744,1.32,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,77.0,0,0.017143,1.0,0,0,77.0,0,0.017143,0,0,0,0.0,0,0,0.0,0,0,19.0,5.0,4.0,3.0,,,,0.0,65+,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-10,12879,12659,1.017379,6,0.046587,3.078333,1.434118,18.47,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,311.0,0,0.059389,3.0,0,0,311.0,0,0.059389,0,0,0,0.0,0,0,0.0,0,0,186.0,85.0,59.0,22.0,,,,0.0,18-24,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-10,25480,24558,1.037544,4,0.015699,9.9325,1.559262,39.73,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,895.0,0,0.044391,0.0,0,0,895.0,0,0.044391,0,0,0,0.0,0,0,0.0,0,0,531.0,200.0,128.0,51.0,,,,0.0,25-34,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-10,18378,17703,1.038129,7,0.038089,4.287143,1.632931,30.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,897.0,0,0.033456,2.0,0,0,897.0,0,0.033456,0,0,0,0.0,0,0,0.0,0,0,532.0,206.0,116.0,68.0,,,,0.0,35-44,NR
