shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,0,TUESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,130,2,0.015384615384615385,0.79163,14.0,0.0
GERAL,GERAL,0,TUESDAY,23,0,0.0,0.152347,0.0,0.0
GERAL,GERAL,0,TUESDAY,126,0,0.0,0.354853,5.0,0.0
GERAL,GERAL,0,TUESDAY,2,1,0.5,0.43,0.0,0.0
GERAL,GERAL,0,TUESDAY,1469,0,0.0,4.841126,0.0,0.0
GERAL,GERAL,0,TUESDAY,4,0,0.0,0.009914,0.0,0.0
GERAL,GERAL,0,TUESDAY,19,3,0.15789473684210525,0.56,0.0,0.0
GERAL,GERAL,0,TUESDAY,7,0,0.0,0.010444,0.0,0.0
GERAL,GERAL,0,TUESDAY,312,11,0.035256410256410256,0.827722,3.0,0.0
GERAL,GERAL,0,TUESDAY,11,1,0.09090909090909091,0.097603,1.0,0.0
GERAL,GERAL,0,TUESDAY,1914,0,0.0,9.248249,20.0,0.0
GERAL,GERAL,0,TUESDAY,78,0,0.0,0.747029,2.0,0.0
GERAL,GERAL,0,TUESDAY,487,2,0.004106776180698152,2.980083,2.0,0.0
GERAL,GERAL,0,TUESDAY,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,6,1,0.16666666666666666,0.11,0.0,0.0
GERAL,GERAL,0,TUESDAY,11,1,0.09090909090909091,0.018613,0.0,0.0
GERAL,GERAL,0,TUESDAY,61,2,0.03278688524590164,0.152276,1.0,0.0
GERAL,GERAL,0,TUESDAY,399,3,0.007518796992481203,4.35702,2.0,0.0
GERAL,GERAL,0,TUESDAY,106,0,0.0,1.349367,1.0,0.0
GERAL,GERAL,0,TUESDAY,35,7,0.2,1.06,2.0,0.0
GERAL,GERAL,0,TUESDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,8,3,0.375,0.3,0.0,0.0
GERAL,GERAL,0,TUESDAY,945,16,0.016931216931216932,2.310558,19.0,0.0
GERAL,GERAL,0,TUESDAY,2334,0,0.0,11.916343,4.0,0.0
GERAL,GERAL,0,TUESDAY,4237,16,0.003776256785461411,17.829941,1.0,0.0
GERAL,GERAL,0,TUESDAY,1539,1,0.000649772579597141,3.312223,24.0,0.0
GERAL,GERAL,0,TUESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,27,0,0.0,0.027484,0.0,0.0
GERAL,GERAL,0,TUESDAY,10,0,0.0,0.010619,0.0,0.0
GERAL,GERAL,0,TUESDAY,344,6,0.01744186046511628,0.87678,0.0,0.0
GERAL,GERAL,0,TUESDAY,391,11,0.028132992327365727,0.645373,1.0,0.0
