shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103775,2025-07-15,24,3,0.05,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103895,2025-07-15,14,2,0.16,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],55963842637,2025-07-15,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565577,2025-07-15,7,3,0.057628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565697,2025-07-15,11,3,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565817,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],75957715300,2025-07-15,22,8,0.177628,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],124892052055,2025-07-15,13,5,0.45,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],199868170875,2025-07-15,2,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],298229924760,2025-07-15,20,2,0.18,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],326804463039,2025-07-15,40,7,0.397628,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345904698375,2025-07-15,29,6,0.32,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345911565263,2025-07-15,26,5,0.15,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],374556130747,2025-07-15,10,2,0.107628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],791139245467,2025-07-15,40,11,0.673381,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],958956277844,2025-07-15,8,2,0.04978,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1086950275831,2025-07-15,16,1,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1965616527726,2025-07-15,43,12,0.775888,12.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2062563601327,2025-07-15,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2330944976154,2025-07-15,20,3,0.21,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2366257488666,2025-07-15,62,8,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],45786871609,2025-07-15,44,9,1.037628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],47984196266,2025-07-15,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101375,2025-07-15,30,2,0.24,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101615,2025-07-15,19,7,0.947628,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102215,2025-07-15,7,1,0.29,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102335,2025-07-15,9,1,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102455,2025-07-15,30,2,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103415,2025-07-15,20,5,0.142397,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103655,2025-07-15,21,3,0.195442,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103775,2025-07-15,14,4,0.62,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103895,2025-07-15,11,1,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],55963842637,2025-07-15,7,1,0.16,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565457,2025-07-15,3,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565577,2025-07-15,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565697,2025-07-15,10,3,0.8,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565817,2025-07-15,6,1,0.18,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469418,2025-07-15,40,9,1.370401,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469538,2025-07-15,31,6,0.7,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],59213574491,2025-07-15,2,1,0.99,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715300,2025-07-15,19,4,0.63,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715540,2025-07-15,11,2,0.59,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],124892052055,2025-07-15,13,4,1.15,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],199868170875,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],298229924760,2025-07-15,36,6,0.497798,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463039,2025-07-15,34,2,0.27,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463079,2025-07-15,19,3,0.431413,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],334585072960,2025-07-15,35,4,0.04,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345904698375,2025-07-15,28,3,0.03,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565103,2025-07-15,35,4,0.148899,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565263,2025-07-15,36,4,0.99,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565303,2025-07-15,28,6,0.953877,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565055,2025-07-15,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565095,2025-07-15,5,1,0.09,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713566295,2025-07-15,5,2,0.51,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],374556130747,2025-07-15,17,2,0.37,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],791139245467,2025-07-15,43,5,0.57,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],919315162762,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],919909166775,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],958956277844,2025-07-15,17,3,0.32,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1086950275831,2025-07-15,40,7,0.965613,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1964009779373,2025-07-15,3,1,0.84,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527286,2025-07-15,34,6,0.916268,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527486,2025-07-15,8,1,0.038968,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2062563601327,2025-07-15,25,4,0.828106,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2330944976114,2025-07-15,32,3,0.926197,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2366257488666,2025-07-15,132,20,4.199041,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],45786871609,2025-07-15,60,12,0.53841,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984193746,2025-07-15,4,2,0.14,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984196266,2025-07-15,10,3,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668102455,2025-07-15,49,19,0.410144,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103415,2025-07-15,25,8,0.14329,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103655,2025-07-15,31,6,0.07,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103895,2025-07-15,20,6,0.11452,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104015,2025-07-15,22,7,0.188866,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104495,2025-07-15,29,5,0.15,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],53925721391,2025-07-15,65,22,0.484423,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565457,2025-07-15,6,2,0.036761,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565577,2025-07-15,12,3,0.114048,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],63253025299,2025-07-15,2,2,0.07,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69776187145,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69812249207,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],70176679368,2025-07-15,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71107332891,2025-07-15,4,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231449590,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],73240937376,2025-07-15,1,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715300,2025-07-15,27,12,0.193162,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715540,2025-07-15,8,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],92281256703,2025-07-15,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],103997905950,2025-07-15,43,13,0.370786,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],298229924760,2025-07-15,53,13,0.157754,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],326804463039,2025-07-15,57,22,0.442128,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],334585072040,2025-07-15,40,11,0.207628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],344031553889,2025-07-15,44,9,0.240246,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],791139245467,2025-07-15,56,13,0.33,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],792196383962,2025-07-15,9,3,0.04,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527766,2025-07-15,111,46,1.09679,5.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527966,2025-07-15,28,16,0.366222,19.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616528006,2025-07-15,29,17,0.367081,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2366257488666,2025-07-15,127,48,0.987699,14.0,0.0
GERAL,GERAL,Search (Franquias - NK),45786871609,2025-07-15,37,1,2.66,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),47984193746,2025-07-15,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),51668104495,2025-07-15,25,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),56976936698,2025-07-15,13,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),103997905950,2025-07-15,25,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),326804463039,2025-07-15,34,2,13.35,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),334585072960,2025-07-15,30,2,5.864385,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),344031553889,2025-07-15,30,1,5.45,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),345911565263,2025-07-15,38,1,3.69,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565735,2025-07-15,4,1,2.49,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565815,2025-07-15,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),388819324458,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),45786871609,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),47984193746,2025-07-15,525,15,5.900462,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),51668104495,2025-07-15,10,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),53392831403,2025-07-15,116,6,2.105843,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),92281256463,2025-07-15,15,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),92281256703,2025-07-15,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),103997905950,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),334585072960,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),45786871609,2025-07-15,34,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),56976936698,2025-07-15,17,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),75957715300,2025-07-15,12,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),84329961407,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-07-15,40,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565735,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-07-15,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-07-15,14,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-07-15,18,2,4.08,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),47984193746,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),51668104495,2025-07-15,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),92281256463,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-07-15,10,1,4.37,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-07-15,17,2,3.59,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-07-15,12,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-07-15,10,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-07-15,9,1,1.98,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-07-15,39,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-07-15,32,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256703,2025-07-15,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-07-15,37,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-07-15,22,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-07-15,41,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-07-15,39,1,7.063843,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-07-15,28,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565735,2025-07-15,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-07-15,6,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),388819324458,2025-07-15,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2025-07-16,50,7,0.785353,25.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2025-07-16,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2025-07-16,7,2,0.19,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2025-07-16,42,7,0.96,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2025-07-16,15,4,0.39,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101615,2025-07-16,27,3,0.18,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2025-07-16,16,4,0.49526,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102215,2025-07-16,6,1,0.33,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2025-07-16,22,2,0.16,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2025-07-16,33,5,0.47,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103415,2025-07-16,7,3,0.13,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2025-07-16,12,7,0.45,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103655,2025-07-16,25,3,0.274761,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103775,2025-07-16,32,5,0.291293,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2025-07-16,21,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2025-07-16,9,1,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565457,2025-07-16,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565577,2025-07-16,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565697,2025-07-16,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2025-07-16,8,2,0.09,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2025-07-16,29,5,0.59,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469538,2025-07-16,18,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],59213574491,2025-07-16,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253024219,2025-07-16,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253025299,2025-07-16,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75432192104,2025-07-16,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715300,2025-07-16,16,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2025-07-16,9,3,0.53,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2025-07-16,11,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],282636819801,2025-07-16,3,2,0.16,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],283403926058,2025-07-16,21,1,0.09,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2025-07-16,46,8,0.565676,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2025-07-16,50,14,1.001192,15.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2025-07-16,19,3,0.19,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],334585072960,2025-07-16,35,3,0.279532,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345904698375,2025-07-16,31,8,0.808664,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2025-07-16,39,6,0.5,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2025-07-16,26,5,0.77,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2025-07-16,35,2,0.23,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2025-07-16,6,3,0.28,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565095,2025-07-16,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713566295,2025-07-16,6,2,0.187628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2025-07-16,8,1,0.01,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],791139245467,2025-07-16,34,8,1.05,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2025-07-16,11,1,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779173,2025-07-16,9,1,0.01,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527486,2025-07-16,7,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2025-07-16,38,7,0.783212,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2025-07-16,92,18,1.009266,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2025-07-16,50,6,0.456178,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2025-07-16,10,1,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2025-07-16,8,2,0.233941,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2025-07-16,29,2,0.2,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2025-07-16,47,8,0.562285,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2025-07-16,12,1,0.11,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103655,2025-07-16,41,10,0.55,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103775,2025-07-16,22,3,0.16,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103895,2025-07-16,26,7,0.26,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],55963842637,2025-07-16,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565457,2025-07-16,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565577,2025-07-16,4,2,0.175614,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565697,2025-07-16,10,3,0.24,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565817,2025-07-16,12,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],124892052055,2025-07-16,16,4,0.321207,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],298229924760,2025-07-16,38,6,0.284594,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],326804463039,2025-07-16,65,16,0.878416,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],374556130747,2025-07-16,15,3,0.3,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],791139245467,2025-07-16,54,12,1.16,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],919315162762,2025-07-16,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],958956277844,2025-07-16,20,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779173,2025-07-16,7,2,0.161621,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2366257488666,2025-07-16,247,56,3.502033,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],45786871609,2025-07-16,50,17,0.23,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],47984196266,2025-07-16,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101495,2025-07-16,8,3,0.037628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101615,2025-07-16,14,4,0.077628,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102215,2025-07-16,3,3,0.03,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102335,2025-07-16,17,7,0.18,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102455,2025-07-16,33,7,0.217628,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103415,2025-07-16,17,4,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103655,2025-07-16,23,9,0.097628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103775,2025-07-16,20,4,0.047628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103895,2025-07-16,16,4,0.06,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565457,2025-07-16,4,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565577,2025-07-16,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565697,2025-07-16,6,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565817,2025-07-16,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469418,2025-07-16,46,12,0.18,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469538,2025-07-16,22,10,0.11,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715300,2025-07-16,23,6,0.077628,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715540,2025-07-16,9,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],124892052055,2025-07-16,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],282636819801,2025-07-16,3,3,0.031441,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],298229924760,2025-07-16,33,13,0.29,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463039,2025-07-16,74,23,0.492829,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463079,2025-07-16,12,7,0.15,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],334585072960,2025-07-16,25,8,0.133348,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345904698375,2025-07-16,14,5,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565103,2025-07-16,46,11,0.139069,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565263,2025-07-16,37,12,0.197628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565095,2025-07-16,3,2,0.028746,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713566295,2025-07-16,4,1,0.010103,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],374556130747,2025-07-16,9,3,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],791139245467,2025-07-16,23,5,0.11,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],958956277844,2025-07-16,4,1,0.007628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1086950275831,2025-07-16,87,29,0.397103,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1965616527326,2025-07-16,182,77,1.57747,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2062563601327,2025-07-16,43,12,0.24,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2270416872147,2025-07-16,1,1,0.01,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2366257488666,2025-07-16,181,70,1.334367,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],45786871609,2025-07-16,45,11,0.582884,5.0,0.0
